id,label_0,label_1,label_2,label_3
100224,1.0,0.0,0.0,0.0
100225,0.0,0.0,0.0,1.0
100226,1.0,0.0,0.0,0.0
100227,1.0,0.0,0.0,0.0
100228,0.0,0.0,0.0,1.0
100229,1.0,0.0,0.0,0.0
100230,1.0,0.0,0.0,0.0
100231,1.0,0.0,0.0,0.0
100232,0.0,0.0,1.0,0.0
100233,0.0,0.0,1.0,0.0
100234,0.0,1.0,0.0,0.0
100235,1.0,0.0,0.0,0.0
100236,0.0,0.0,1.0,0.0
100237,1.0,0.0,0.0,0.0
100238,0.0,0.0,1.0,0.0
100239,1.0,0.0,0.0,0.0
100240,1.0,0.0,0.0,0.0
100241,1.0,0.0,0.0,0.0
100242,0.0,0.0,1.0,0.0
100243,1.0,0.0,0.0,0.0
100244,1.0,0.0,0.0,0.0
100245,0.0,0.0,0.0,1.0
100246,1.0,0.0,0.0,0.0
100247,1.0,0.0,0.0,0.0
100248,1.0,0.0,0.0,0.0
100249,1.0,0.0,0.0,0.0
100250,1.0,0.0,0.0,0.0
100251,1.0,0.0,0.0,0.0
100252,1.0,0.0,0.0,0.0
100253,1.0,0.0,0.0,0.0
100254,1.0,0.0,0.0,0.0
100255,1.0,0.0,0.0,0.0
100256,1.0,0.0,0.0,0.0
100257,0.0,0.0,0.0,1.0
100258,1.0,0.0,0.0,0.0
100259,1.0,0.0,0.0,0.0
100260,1.0,0.0,0.0,0.0
100261,1.0,0.0,0.0,0.0
100262,1.0,0.0,0.0,0.0
100263,1.0,0.0,0.0,0.0
100264,1.0,0.0,0.0,0.0
100265,1.0,0.0,0.0,0.0
100266,1.0,0.0,0.0,0.0
100267,0.0,0.0,0.0,1.0
100268,1.0,0.0,0.0,0.0
100269,0.0,0.0,0.0,1.0
100270,1.0,0.0,0.0,0.0
100271,0.0,0.0,0.0,1.0
100272,1.0,0.0,0.0,0.0
100273,1.0,0.0,0.0,0.0
100274,0.0,0.0,0.0,1.0
100275,1.0,0.0,0.0,0.0
100276,0.0,0.0,1.0,0.0
100277,1.0,0.0,0.0,0.0
100278,1.0,0.0,0.0,0.0
100279,1.0,0.0,0.0,0.0
100280,1.0,0.0,0.0,0.0
100281,1.0,0.0,0.0,0.0
100282,1.0,0.0,0.0,0.0
100283,1.0,0.0,0.0,0.0
100284,1.0,0.0,0.0,0.0
100285,0.0,0.0,1.0,0.0
100286,1.0,0.0,0.0,0.0
100287,1.0,0.0,0.0,0.0
100288,1.0,0.0,0.0,0.0
100289,1.0,0.0,0.0,0.0
100290,1.0,0.0,0.0,0.0
100291,0.0,1.0,0.0,0.0
100292,0.0,0.0,1.0,0.0
100293,0.0,0.0,1.0,0.0
100294,0.0,1.0,0.0,0.0
100295,1.0,0.0,0.0,0.0
100296,1.0,0.0,0.0,0.0
100297,1.0,0.0,0.0,0.0
100298,1.0,0.0,0.0,0.0
100299,0.0,0.0,1.0,0.0
100300,1.0,0.0,0.0,0.0
100301,1.0,0.0,0.0,0.0
100302,1.0,0.0,0.0,0.0
100303,0.0,0.0,1.0,0.0
100304,0.0,0.0,0.0,1.0
100305,1.0,0.0,0.0,0.0
100306,1.0,0.0,0.0,0.0
100307,1.0,0.0,0.0,0.0
100308,0.0,0.0,1.0,0.0
100309,0.0,0.0,0.0,1.0
100310,0.0,0.0,1.0,0.0
100311,1.0,0.0,0.0,0.0
100312,1.0,0.0,0.0,0.0
100313,0.0,0.0,0.0,1.0
100314,1.0,0.0,0.0,0.0
100315,1.0,0.0,0.0,0.0
100316,1.0,0.0,0.0,0.0
100317,0.0,0.0,0.0,1.0
100318,1.0,0.0,0.0,0.0
100319,1.0,0.0,0.0,0.0
100320,0.0,0.0,1.0,0.0
100321,0.0,0.0,1.0,0.0
100322,1.0,0.0,0.0,0.0
100323,1.0,0.0,0.0,0.0
100324,1.0,0.0,0.0,0.0
100325,1.0,0.0,0.0,0.0
100326,1.0,0.0,0.0,0.0
100327,1.0,0.0,0.0,0.0
100328,0.0,0.0,1.0,0.0
100329,0.0,0.0,1.0,0.0
100330,1.0,0.0,0.0,0.0
100331,1.0,0.0,0.0,0.0
100332,0.0,0.0,1.0,0.0
100333,0.3612312,0.00020670827,0.00018031204,0.6383817
100334,1.0,0.0,0.0,0.0
100335,0.0,0.0,1.0,0.0
100336,1.0,0.0,0.0,0.0
100337,1.0,0.0,0.0,0.0
100338,0.0,1.0,0.0,0.0
100339,0.0,0.0,0.0,1.0
100340,1.0,0.0,0.0,0.0
100341,0.0,0.0,1.0,0.0
100342,0.0,0.0,0.0,1.0
100343,0.0,0.0,0.0,1.0
100344,1.0,0.0,0.0,0.0
100345,1.0,0.0,0.0,0.0
100346,1.0,0.0,0.0,0.0
100347,0.0,0.0,1.0,0.0
100348,1.0,0.0,0.0,0.0
100349,1.0,0.0,0.0,0.0
100350,1.0,0.0,0.0,0.0
100351,1.0,0.0,0.0,0.0
100352,1.0,0.0,0.0,0.0
100353,1.0,0.0,0.0,0.0
100354,0.0,0.0,0.0,1.0
100355,0.0,0.0,1.0,0.0
100356,1.0,0.0,0.0,0.0
100357,0.0,0.0,1.0,0.0
100358,0.0,1.0,0.0,0.0
100359,0.0,0.0,1.0,0.0
100360,1.0,0.0,0.0,0.0
100361,0.0,0.0,1.0,0.0
100362,1.0,0.0,0.0,0.0
100363,1.0,0.0,0.0,0.0
100364,1.0,0.0,0.0,0.0
100365,0.0,0.0,1.0,0.0
100366,0.0,0.0,0.0,1.0
100367,0.0,0.0,1.0,0.0
100368,1.0,0.0,0.0,0.0
100369,0.0,0.0,0.0,1.0
100370,1.0,0.0,0.0,0.0
100371,1.0,0.0,0.0,0.0
100372,1.0,0.0,0.0,0.0
100373,1.0,0.0,0.0,0.0
100374,1.0,0.0,0.0,0.0
100375,1.0,0.0,0.0,0.0
100376,1.0,0.0,0.0,0.0
100377,1.0,0.0,0.0,0.0
100378,1.0,0.0,0.0,0.0
100379,1.0,0.0,0.0,0.0
100380,1.0,0.0,0.0,0.0
100381,0.0,0.0,1.0,0.0
100382,1.0,0.0,0.0,0.0
100383,1.0,0.0,0.0,0.0
100384,1.0,0.0,0.0,0.0
100385,0.0,0.0,0.0,1.0
100386,1.0,0.0,0.0,0.0
100387,1.0,0.0,0.0,0.0
100388,1.0,0.0,0.0,0.0
100389,1.0,0.0,0.0,0.0
100390,1.0,0.0,0.0,0.0
100391,1.0,0.0,0.0,0.0
100392,0.0,0.0,0.0,1.0
100393,1.0,0.0,0.0,0.0
100394,0.0,0.0,0.0,1.0
100395,0.0,0.0,0.0,1.0
100396,1.0,0.0,0.0,0.0
100397,1.0,0.0,0.0,0.0
100398,1.0,0.0,0.0,0.0
100399,1.0,0.0,0.0,0.0
100400,1.0,0.0,0.0,0.0
100401,1.0,0.0,0.0,0.0
100402,0.0,0.0,0.0,1.0
100403,0.0,0.0,1.0,0.0
100404,1.0,0.0,0.0,0.0
100405,1.0,0.0,0.0,0.0
100406,1.0,0.0,0.0,0.0
100407,0.0,0.0,0.0,1.0
100408,1.0,0.0,0.0,0.0
100409,0.0,1.0,0.0,0.0
100410,1.0,0.0,0.0,0.0
100411,1.0,0.0,0.0,0.0
100412,1.0,0.0,0.0,0.0
100413,0.0,0.0,0.0,1.0
100414,0.0,0.0,1.0,0.0
100415,1.0,0.0,0.0,0.0
100416,1.0,0.0,0.0,0.0
100417,0.0,0.0,1.0,0.0
100418,1.0,0.0,0.0,0.0
100419,0.0,0.0,0.0,1.0
100420,1.0,0.0,0.0,0.0
100421,0.0,0.0,1.0,0.0
100422,1.0,0.0,0.0,0.0
100423,1.0,0.0,0.0,0.0
100424,0.0,0.0,0.0,1.0
100425,1.0,0.0,0.0,0.0
100426,1.0,0.0,0.0,0.0
100427,0.0,1.0,0.0,0.0
100428,1.0,0.0,0.0,0.0
100429,1.0,0.0,0.0,0.0
100430,0.0,1.0,0.0,0.0
100431,0.0,0.0,0.0,1.0
100432,1.0,0.0,0.0,0.0
100433,1.0,0.0,0.0,0.0
100434,0.0,0.0,0.0,1.0
100435,1.0,0.0,0.0,0.0
100436,1.0,0.0,0.0,0.0
100437,0.0,0.0,0.0,1.0
100438,1.0,0.0,0.0,0.0
100439,0.0,0.0,0.0,1.0
100440,1.0,0.0,0.0,0.0
100441,1.0,0.0,0.0,0.0
100442,1.0,0.0,0.0,0.0
100443,0.0,0.0,0.0,1.0
100444,0.0,0.0,0.0,1.0
100445,0.0,0.0,0.0,1.0
100446,0.0,0.0,0.0,1.0
100447,1.0,0.0,0.0,0.0
100448,1.0,0.0,0.0,0.0
100449,1.0,0.0,0.0,0.0
100450,0.0,0.0,0.0,1.0
100451,0.0,0.0,0.0,1.0
100452,0.0,0.0,1.0,0.0
100453,1.0,0.0,0.0,0.0
100454,0.0,0.0,1.0,0.0
100455,1.0,0.0,0.0,0.0
100456,1.0,0.0,0.0,0.0
100457,1.0,0.0,0.0,0.0
100458,0.0,0.0,0.0,1.0
100459,1.0,0.0,0.0,0.0
100460,0.0,1.0,0.0,0.0
100461,0.0,1.0,0.0,0.0
100462,1.0,0.0,0.0,0.0
100463,0.0,0.0,0.0,1.0
100464,0.0,0.0,0.0,1.0
100465,0.0,0.0,0.0,1.0
100466,1.0,0.0,0.0,0.0
100467,0.0,0.0,1.0,0.0
100468,0.0,0.0,0.0,1.0
100469,0.0,1.0,0.0,0.0
100470,1.0,0.0,0.0,0.0
100471,1.0,0.0,0.0,0.0
100472,1.0,0.0,0.0,0.0
100473,0.0,0.0,1.0,0.0
100474,1.0,0.0,0.0,0.0
100475,1.0,0.0,0.0,0.0
100476,0.0,0.0,0.0,1.0
100477,1.0,0.0,0.0,0.0
100478,1.0,0.0,0.0,0.0
100479,1.0,0.0,0.0,0.0
100480,0.0,1.0,0.0,0.0
100481,1.0,0.0,0.0,0.0
100482,1.0,0.0,0.0,0.0
100483,1.0,0.0,0.0,0.0
100484,1.0,0.0,0.0,0.0
100485,1.0,0.0,0.0,0.0
100486,1.0,0.0,0.0,0.0
100487,1.0,0.0,0.0,0.0
100488,0.0,0.0,0.0,1.0
100489,0.0,0.0,0.0,1.0
100490,0.0,0.0,0.0,1.0
100491,1.0,0.0,0.0,0.0
100492,1.0,0.0,0.0,0.0
100493,0.0,0.0,0.0,1.0
100494,0.0,0.0,0.0,1.0
100495,0.0,0.0,0.0,1.0
100496,0.0,0.0,1.0,0.0
100497,1.0,0.0,0.0,0.0
100498,0.0,0.0,0.0,1.0
100499,1.0,0.0,0.0,0.0
100500,1.0,0.0,0.0,0.0
100501,1.0,0.0,0.0,0.0
100502,1.0,0.0,0.0,0.0
100503,1.0,0.0,0.0,0.0
100504,1.0,0.0,0.0,0.0
100505,0.0,0.0,0.0,1.0
100506,0.0,0.0,1.0,0.0
100507,1.0,0.0,0.0,0.0
100508,0.0,0.0,0.0,1.0
100509,0.0,0.0,1.0,0.0
100510,1.0,0.0,0.0,0.0
100511,0.0,0.0,0.0,1.0
100512,1.0,0.0,0.0,0.0
100513,1.0,0.0,0.0,0.0
100514,1.0,0.0,0.0,0.0
100515,1.0,0.0,0.0,0.0
100516,0.0,1.0,0.0,0.0
100517,0.0,0.0,1.0,0.0
100518,0.0,0.0,0.0,1.0
100519,0.0,0.0,0.0,1.0
100520,1.0,0.0,0.0,0.0
100521,1.0,0.0,0.0,0.0
100522,1.0,0.0,0.0,0.0
100523,1.0,0.0,0.0,0.0
100524,0.0,0.0,1.0,0.0
100525,0.0,0.0,0.0,1.0
100526,1.0,0.0,0.0,0.0
100527,1.0,0.0,0.0,0.0
100528,0.0,0.0,1.0,0.0
100529,1.0,0.0,0.0,0.0
100530,1.0,0.0,0.0,0.0
100531,1.0,0.0,0.0,0.0
100532,0.0,1.0,0.0,0.0
100533,0.0,0.0,1.0,0.0
100534,1.0,0.0,0.0,0.0
100535,1.0,0.0,0.0,0.0
100536,1.0,0.0,0.0,0.0
100537,1.0,0.0,0.0,0.0
100538,1.0,0.0,0.0,0.0
100539,1.0,0.0,0.0,0.0
100540,0.0,0.0,0.0,1.0
100541,1.0,0.0,0.0,0.0
100542,1.0,0.0,0.0,0.0
100543,1.0,0.0,0.0,0.0
100544,0.0,0.0,1.0,0.0
100545,1.0,0.0,0.0,0.0
100546,0.0,1.0,0.0,0.0
100547,1.0,0.0,0.0,0.0
100548,1.0,0.0,0.0,0.0
100549,0.0,0.0,0.0,1.0
100550,0.0,0.0,1.0,0.0
100551,0.0,0.0,0.0,1.0
100552,0.0,1.0,0.0,0.0
100553,1.0,0.0,0.0,0.0
100554,0.0,0.0,0.0,1.0
100555,0.0,0.0,0.0,1.0
100556,1.0,0.0,0.0,0.0
100557,1.0,0.0,0.0,0.0
100558,1.0,0.0,0.0,0.0
100559,0.0,0.0,0.0,1.0
100560,1.0,0.0,0.0,0.0
100561,1.0,0.0,0.0,0.0
100562,1.0,0.0,0.0,0.0
100563,0.0,0.0,0.0,1.0
100564,1.0,0.0,0.0,0.0
100565,1.0,0.0,0.0,0.0
100566,0.0,0.0,1.0,0.0
100567,0.0,0.0,0.0,1.0
100568,1.0,0.0,0.0,0.0
100569,0.0,0.0,1.0,0.0
100570,0.0,0.0,0.0,1.0
100571,0.0,0.0,1.0,0.0
100572,1.0,0.0,0.0,0.0
100573,1.0,0.0,0.0,0.0
100574,1.0,0.0,0.0,0.0
100575,1.0,0.0,0.0,0.0
100576,0.0,0.0,1.0,0.0
100577,1.0,0.0,0.0,0.0
100578,0.0,0.0,1.0,0.0
100579,0.0,0.0,0.0,1.0
100580,1.0,0.0,0.0,0.0
100581,1.0,0.0,0.0,0.0
100582,1.0,0.0,0.0,0.0
100583,1.0,0.0,0.0,0.0
100584,1.0,0.0,0.0,0.0
100585,1.0,0.0,0.0,0.0
100586,1.0,0.0,0.0,0.0
100587,1.0,0.0,0.0,0.0
100588,0.0,0.0,0.0,1.0
100589,0.0,0.0,1.0,0.0
100590,1.0,0.0,0.0,0.0
100591,0.0,0.0,1.0,0.0
100592,1.0,0.0,0.0,0.0
100593,0.0,1.0,0.0,0.0
100594,1.0,0.0,0.0,0.0
100595,0.0,0.0,1.0,0.0
100596,0.0,0.0,1.0,0.0
100597,1.0,0.0,0.0,0.0
100598,0.0,0.0,0.0,1.0
100599,0.0,0.0,1.0,0.0
100600,1.0,0.0,0.0,0.0
100601,0.0,0.0,1.0,0.0
100602,1.0,0.0,0.0,0.0
100603,0.0,1.0,0.0,0.0
100604,0.0,0.0,1.0,0.0
100605,0.0,0.0,1.0,0.0
100606,1.0,0.0,0.0,0.0
100607,1.0,0.0,0.0,0.0
100608,0.0,0.0,0.0,1.0
100609,1.0,0.0,0.0,0.0
100610,0.0,0.0,0.0,1.0
100611,1.0,0.0,0.0,0.0
100612,1.0,0.0,0.0,0.0
100613,0.0,0.0,0.0,1.0
100614,1.0,0.0,0.0,0.0
100615,1.0,0.0,0.0,0.0
100616,1.0,0.0,0.0,0.0
100617,1.0,0.0,0.0,0.0
100618,1.0,0.0,0.0,0.0
100619,0.0,1.0,0.0,0.0
100620,1.0,0.0,0.0,0.0
100621,1.0,0.0,0.0,0.0
100622,1.0,0.0,0.0,0.0
100623,0.0,1.0,0.0,0.0
100624,1.0,0.0,0.0,0.0
100625,1.0,0.0,0.0,0.0
100626,1.0,0.0,0.0,0.0
100627,1.0,0.0,0.0,0.0
100628,1.0,0.0,0.0,0.0
100629,1.0,0.0,0.0,0.0
100630,0.0,0.0,0.0,1.0
100631,0.0,0.0,1.0,0.0
100632,0.0,0.0,0.0,1.0
100633,1.0,0.0,0.0,0.0
100634,1.0,0.0,0.0,0.0
100635,1.0,0.0,0.0,0.0
100636,1.0,0.0,0.0,0.0
100637,1.0,0.0,0.0,0.0
100638,0.0,0.0,1.0,0.0
100639,0.0,0.0,1.0,0.0
100640,1.0,0.0,0.0,0.0
100641,1.0,0.0,0.0,0.0
100642,0.0,0.0,0.0,1.0
100643,0.0,0.0,0.0,1.0
100644,1.0,0.0,0.0,0.0
100645,0.0,0.0,1.0,0.0
100646,1.0,0.0,0.0,0.0
100647,1.0,0.0,0.0,0.0
100648,1.0,0.0,0.0,0.0
100649,1.0,0.0,0.0,0.0
100650,1.0,0.0,0.0,0.0
100651,0.0,0.0,1.0,0.0
100652,1.0,0.0,0.0,0.0
100653,1.0,0.0,0.0,0.0
100654,0.0,1.0,0.0,0.0
100655,0.0,0.0,0.0,1.0
100656,1.0,0.0,0.0,0.0
100657,1.0,0.0,0.0,0.0
100658,1.0,0.0,0.0,0.0
100659,1.0,0.0,0.0,0.0
100660,1.0,0.0,0.0,0.0
100661,0.0,0.0,0.0,1.0
100662,0.0,0.0,1.0,0.0
100663,1.0,0.0,0.0,0.0
100664,1.0,0.0,0.0,0.0
100665,0.0,0.0,1.0,0.0
100666,0.0,1.0,0.0,0.0
100667,0.0,0.0,0.0,1.0
100668,0.0,0.0,1.0,0.0
100669,0.0,1.0,0.0,0.0
100670,1.0,0.0,0.0,0.0
100671,1.0,0.0,0.0,0.0
100672,1.0,0.0,0.0,0.0
100673,0.0,0.0,1.0,0.0
100674,1.0,0.0,0.0,0.0
100675,0.0,0.0,1.0,0.0
100676,0.0,0.0,1.0,0.0
100677,1.0,0.0,0.0,0.0
100678,0.0,0.0,1.0,0.0
100679,1.0,0.0,0.0,0.0
100680,0.0,0.0,1.0,0.0
100681,1.0,0.0,0.0,0.0
100682,1.0,0.0,0.0,0.0
100683,1.0,0.0,0.0,0.0
100684,0.0,0.0,0.0,1.0
100685,1.0,0.0,0.0,0.0
100686,0.0,0.0,0.0,1.0
100687,0.0,0.0,1.0,0.0
100688,0.0,0.0,1.0,0.0
100689,1.0,0.0,0.0,0.0
100690,0.0,0.0,0.0,1.0
100691,1.0,0.0,0.0,0.0
100692,1.0,0.0,0.0,0.0
100693,1.0,0.0,0.0,0.0
100694,0.0,0.0,0.0,1.0
100695,1.0,0.0,0.0,0.0
100696,1.0,0.0,0.0,0.0
100697,1.0,0.0,0.0,0.0
100698,0.0,0.0,1.0,0.0
100699,1.0,0.0,0.0,0.0
100700,1.0,0.0,0.0,0.0
100701,0.0,0.0,0.0,1.0
100702,1.0,0.0,0.0,0.0
100703,1.0,0.0,0.0,0.0
100704,1.0,0.0,0.0,0.0
100705,1.0,0.0,0.0,0.0
100706,1.0,0.0,0.0,0.0
100707,0.0,1.0,0.0,0.0
100708,1.0,0.0,0.0,0.0
100709,0.0,0.0,1.0,0.0
100710,1.0,0.0,0.0,0.0
100711,1.0,0.0,0.0,0.0
100712,1.0,0.0,0.0,0.0
100713,0.0,1.0,0.0,0.0
100714,0.0,0.0,1.0,0.0
100715,1.0,0.0,0.0,0.0
100716,0.0,0.0,0.0,1.0
100717,0.0,0.0,1.0,0.0
100718,1.0,0.0,0.0,0.0
100719,1.0,0.0,0.0,0.0
100720,0.0,0.0,0.0,1.0
100721,0.0,0.0,0.0,1.0
100722,0.0,0.0,1.0,0.0
100723,1.0,0.0,0.0,0.0
100724,0.0,0.0,0.0,1.0
100725,1.0,0.0,0.0,0.0
100726,1.0,0.0,0.0,0.0
100727,1.0,0.0,0.0,0.0
100728,0.0,0.0,1.0,0.0
100729,1.0,0.0,0.0,0.0
100730,1.0,0.0,0.0,0.0
100731,1.0,0.0,0.0,0.0
100732,1.0,0.0,0.0,0.0
